Title,Link,Description
[Who Is ?] 방경만 KT&amp;G 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=392023,감축과 탄소중립에 실질적으로 기여할 수 있는 효율적 방안으로 꼽힌다. KT&amp;G는 이 계약으로 향후 20년... 방경만 KT&amp;G 부사장(오른쪽)이 2021년 4월14일 환경부 주관 '한국형 무공해차 전환' 선언식에 참여해 기념사진을... 
[2025 혁신기술](사)한국저영향개발협회 최경영 회장,http://www.ikld.kr/news/articleView.html?idxno=311804,&quot;기후변화에 다른 탄소중립은 인간 생사를 좌우하는 이 시대 매우 중대한 핵심 조건입니다. 기술이 악마를... 획기적인 환경부 녹색기술이다. 기후위기를 지혜롭게 넘겨야 하는 중차대한 시기에 페플라스틱의 새로운... 
"[이슈] &quot;쓰레기 대란 막을 열쇠, 민간소각장 활용에 있다&quot;",http://www.energydaily.co.kr/news/articleView.html?idxno=155289,"이에 환경부는 법 개정 절차를 거쳐 시행 유예를 추진 중이다. 하지만 유예가 곧 해결책은 아니다. 유예는 말... 서울시가 진정으로 '탄소중립 수도'를 지향한다면, 유예기간 동안 공공입찰, 민간소각장 활용, 광역화 추진... "
중앙·지방 정부 '탄소중립' 힘 모은다,http://www.energydaily.co.kr/news/articleView.html?idxno=155288,아울러 ▲시·군·구 기본계획 주요 사례 발표 ▲환경부의 탄소중립 정책 방향 공유 ▲지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등을 진행한다. 업무협약 참여 기관들은 지자체가 수립한... 
"서초구, ‘종이 없고 방문 없는 스마트 계약’ 이행률 86.3% 달성",https://n.news.naver.com/mnews/article/021/0002704383?sid=102,"환경부에서 발간한 ‘탄소중립 생활실천 안내서’에 의하면 이렇게 절감된 종이는 매년 30년생 소나무... 좋은 정책을 시행했다고 생각한다”며, 스마트 계약 과정에 대한 만족감을 드러냈다. 실제로 이번... "
"[머니S &amp; VIEW] 전환금융, 저탄소 경제로 가는 핵심 해법",https://n.news.naver.com/mnews/article/417/0001072061?sid=103,하지만 관련 법제와 정책은 아직 정비되지 않았다. 환경부는 2022년부터 '녹색정책금융활성화사업'을 통해... 정의와 정책 환경 조성 등이 필요하다고 강조한다. 탄소중립의 길은 일부 친환경 산업만으로는 완성되지... 
【데일리 ESG정책 브리핑】환경부·탄녹위·지자체 탄소중립 활성화를 ...,http://www.impacton.net/news/articleView.html?idxno=14817,◆ 데일리 ESG 정책_25.4.21. 1. 환경부·탄녹위·지자체 간 지역 주도 탄소중립 활성화를 위한 업무협약 환경부(장관 김완섭)와 한국환경공단(이사장 임상준)은 4월 21일 코엑스마곡(서울 마포구 소재)에서 '2025년 지자체... 
환경부·탄녹위·지자체 간 지역 주도 탄소중립 활성화를 위한 업무협약,https://www.dailyt.co.kr/newsView/dlt202504210005,"아울러 △시군구 기본계획 주요 사례 발표, △환경부의 탄소중립 정책 방향 공유, △지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등을 진행한다. 업무협약 참여 기관들은 지자체가 수립한... "
“배출권 유상할당 비율 50%로 올리면 제조기업 전기료 연 5兆 늘어”,https://n.news.naver.com/mnews/article/016/0002459958?sid=101,[환경부 제공] [헤럴드경제=김현일 기자] 정부가 발전사업자에게 할당한 배출권 중 일정 비율을 경매로... 있다”며 “탄소중립과 지속가능한 경제를 실현할 수 있는 탄력적인 기후정책을 수립해야 한다”고 강조했다.
"용인특례시, ESG혁신도시로 우뚝…대한민국 ESG경제대상 수상",https://www.startuptoday.co.kr/news/articleView.html?idxno=437561,용인특례시는 2030년까지 온실가스 253만톤 감축을 목표로 177개에 이르는 탄소중립 세부 과제를 수립하고... 일회용 컵 반입 제한과 삼성물산·환경부와의 자발적 협약을 통한 다회용 컵 전환도 지속 추진 중이다.... 
"쏙독새와 후투티의 땅에서, 재생에너지를 다시 묻다[기고]",https://n.news.naver.com/mnews/article/032/0003364499?sid=102,말리스 라저 브란덴부르크주 환경부 계획승인국 담당관은 “부지 선정의 핵심은 지역계획의 수립”이라며... 그렇기 때문에 전력 부문 탄소중립이 반환점을 지났다고 할 수 있을 만큼 재생에너지가 확대되면서도 생태... 
[오늘(21일)의 경제·산업 주요 일정·행사] '2025 과학·정보통신의 날...,http://www.popcornnews.net/news/articleView.html?idxno=77746,"원주) △ 환경부, 기후변화주간 개막식 (11시, 서울) △ 환경부, 기후전략 간담회 (13시30분, 서울) △ 교육부... 지자체 탄소중립 활성화 포럼 (14시30분, 코엑스 마곡 컨벤션센터) △ 참여연대, 불법사금융·불법추심... "
줄여야 산다…중기 숨통 트일 ‘탄소배출’ 감소 기술,https://www.junggi.co.kr/article/articleView.html?no=33845,기업이 탄소중립 정책에 쉽게 발을 내디딜 수 있도록 돕고 있는 기업도 있다. 위앨리스(we allys) 이석무... 있는지 환경부 차원에서 검증하고 보완할 수 있도록 함으로써 제도 기반 구축에도 도움을 준다. 이산화탄소를... 
온실가스 137만t 감축…목표 105.8% 달성,http://www.dynews.co.kr/news/articleView.html?idxno=798422,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 &quot;충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을 기필코... "
"지구의 날, 우리가 꺼야 할 불빛과 켜야 할 의식",http://www.cctimes.kr/news/articleView.html?idxno=842094,"환경부에 따르면 단 10분간의 소등 행사이지만 국내 주요 지역의 건물들이 동시에 소등 할 경우 4만1000kwh... 충북도는 탄소중립 실현을 위한 다양한 정책을 추진하고 있으며, 2030년까지 온실가스를 2018년 대비 40... "
충남도 온실가스 137만톤 감축…목표 105.8% 달성,https://www.ccdn.co.kr/news/articleView.html?idxno=1018317,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 &quot;충남은 정부보다 5년 빠른 2045년까지 앞으로 20년 이내에 탄소중립을... "
&quot;지역 주도 상향식 탄소중립 실현&quot;…중앙·지방 정부 힘 모은다,https://www.electimes.com/news/articleView.html?idxno=353693,이와 함께 ▲시군구 기본계획 주요 사례 발표 ▲환경부의 탄소중립 정책 방향 공유 ▲지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등을 진행한다. 특히 시군구 기본계획 수립 사례 발표를... 
광역-기초 지자체 중심 상향식 탄소중립 이행방안 논의,http://www.e-platform.net/news/articleView.html?idxno=92808,아울러 ▲시군구 기본계획 주요 사례 발표 ▲환경부의 탄소중립 정책 방향 공유 ▲지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등이 진행된다. 업무협약 참여 기관들은 지자체가 수립한... 
"&quot;지자체, 온실가스 감축 핵심열쇠&quot;…환경부-지자체-탄녹위 토론회",https://www.asiatoday.co.kr/view.php?key=20250420010011741,아울러 △시군구 기본계획 주요 사례 발표 △환경부의 탄소중립 정책 방향 공유 △지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등을 진행한다.업무협약 참여 기관들은 지자체가 수립한... 
"과천시 직원, 환경부 주관 탄소중립 실천 캘리그림 공모전 ‘대상’",http://www.shinailbo.co.kr/news/articleView.html?idxno=2040415,환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인 참여를 끌어내기 위해 이번... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다”라고 말했다. 공모전... 
"정부와 전국 지자체, 탄소중립 힘 모은다",https://m.skyedaily.com/news_view.html?ID=270348,아울러 △시군구 기본계획 주요 사례 발표 △환경부의 탄소중립 정책 방향 공유 △지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등을 진행한다. 업무협약 참여 기관들은 지자체가 수립한... 
충남도 지난해 온실가스 목표 이상 감축,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=824753,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 &quot;충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을... "
"용인시, '2025 대한민국 ESG경제대상' ESG혁신대상 수상",https://www.joongdo.co.kr/web/view.php?key=20250420010007246,민선 8기 이상일 용인특례 시장 체제에 들어서 지역 곳곳에 공약 사항 등의 정책들이 스며들면서 용인... 원팀 탄소중립 프로젝트 실천 협약'을 체결하는 등 노력에 대해 평가를 받았다. 뿐만 아니라 2022년 환경부... 
광역부터 기초 지자체까지 탄소중립 본격 시동,https://www.energy-news.co.kr/news/articleView.html?idxno=212916,아울러 △시군구 기본계획 주요 사례 발표 △환경부의 탄소중립 정책 방향 공유 △지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등을 진행한다. 업무협약 참여 기관들은 지자체가 수립한... 
"과천시 김미정 팀장, 환경부 탄소중립 캘리그림 대상 수상",http://www.kihoilbo.co.kr/news/articleView.html?idxno=1140850,실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다&quot;고 말했다. 환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인 참여를 끌어내기 위해 이번 공모전을 진행했다. 과천=
"과천시 김미정 팀장, 환경부 탄소중립 캘리그림 공모전 대상 수상",https://n.news.naver.com/mnews/article/382/0001192195?sid=102,"이번 공모전은 탄소중립 실천에 대한 국민들의 자발적인 참여를 이끌어내기 위해 환경부가 탄소중립... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속적으로 추진해 나가겠다”고 강조했다. 한편, 이번... "
탄소중립 본격 시동…중앙·지방정부 힘 모은다,https://www.mediapen.com/news/view/1008653,또한 △시군구 기본계획 주요 사례 발표 △환경부의 탄소중립 정책 방향 공유 △지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등을 진행한다. 업무협약 참여기관들은 지자체가 수립한... 
지자체 탄소중립 활성화 공개토론회…내일 코엑스마곡 개최,https://n.news.naver.com/mnews/article/079/0004015571?sid=101,아울러 △시군구 기본계획 주요 사례 발표 △환경부의 탄소중립 정책 방향 공유 △지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등을 진행한다. 시군구 기본계획 수립 사례 발표에서는... 
"환경부, 탄소중립 활성화 공개 토론회…지역 탄소중립 활성화 논의",https://n.news.naver.com/mnews/article/119/0002947199?sid=102,아울러 ▲시군구 기본계획 주요 사례 발표 ▲환경부 탄소중립 정책 방향 공유 ▲지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등을 진행한다. 업무협약 참여 기관들은 지자체가 수립한... 
'지역이 기후를 바꾼다'… 환경부-지자체-탄녹위 탄소중립 실천 선언,https://n.news.naver.com/mnews/article/421/0008203233?sid=101,아울러 △시군구 기본계획 주요 사례 발표 △환경부의 탄소중립 정책 방향 공유 △지역 탄소중립 강화를 위한 기관별 역할 및 협력 방안 논의를 위한 토론회 등을 진행한다. 특히 시군구 기본계획 수립 사례 발표를 통해... 
페트병 재활용 그렇게 애쓰더니... SK케미칼 &quot;봄날은 온다&quot;[시경pick],https://www.meconomynews.com/news/articleView.html?idxno=110416,"실적 향상 기대 [시장경제=성지온 기자] 환경부가 플라스틱 재생원료 사용 촉진을 위해 '자원의 절약과... 사진=SK케미칼 글로벌 대비 낮은 재생 플라스틱 활용률… SK케미칼, 선점 효과 기대 정부는 2050년 탄소 중립... "
김태흠 &quot;기후위기는 현실… 2045년까지 탄소중립 달성&quot;,https://n.news.naver.com/mnews/article/656/0000129230?sid=102,"도에 따르면 지난 18일 도청 대회의실에서 위원장인 김태흠 지사와 이정섭(전 환경부 차관) 민간위원장... 도의 탄소중립 정책을 소개하며 &quot;충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을... "
"충남도, '탄소중립경제특별도' 위상 높였다",https://www.ggilbo.com/news/articleView.html?idxno=1085497,"탄소중립·녹색성장 기본법'에 따라 매년 점검하게 되며, 이번 점검은 이행 평가, 전문가 자문, 환경부... 체결, 탄소중립 선도 도시 공모 전국 4곳 중 보령·당진 선정 등의 정책을 소개했다. 이어 최근 영남권... "
"충남도, 지난해 온실가스 137만톤 감축 '목표 초과'",http://www.shinailbo.co.kr/news/articleView.html?idxno=2040205,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개했다. 그러면서 “충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에... "
[정부 주요 일정] 경제·사회부처 주간 일정 (4월 21일 ~ 4월 25일),https://www.etoday.co.kr/news/view/2463536,"중앙-지방 정책협의회(무역보험공사) △산업부 1차관 10:00 산중위 전체회의(국회) △산업부 2차관 10:00... (화) △환경부 장관 10:00 국무회의(서울), 12:00 지자체 탄소중립 우수사례 현장방문(서울) △일회용 커피... "
[비즈토크&lt;하&gt;] 포스코에 공정위 시정명령…뉴노멀 된 그린워싱 제재,https://n.news.naver.com/mnews/article/629/0000383374?sid=101,"-지난해에도 포스코는 탄소중립 브랜드 그리닛에 대해 환경부로부터 그린워싱으로 적발돼 행정지도 처분을... 트럼프 대통령의 관세 정책, 저렴한 중국산 철강재의 공습 등으로 철강산업이 부진을 겪고 전기차 캐즘... "
"과천시 직원, 환경부 주관 탄소중립 실천 캘리그림 공모전 '대상' 수상",https://www.newscj.com/news/articleView.html?idxno=3260036,환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인 참여를 끌어내기 위해 이번... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다&quot;고 말했다. 공모전 수상... 
"이상일 용인시장, ‘2025 대한민국 ESG경제대상’ ESG혁신대상 수상",https://n.news.naver.com/mnews/article/382/0001192097?sid=102,"원팀 탄소중립 프로젝트 실천 협약’을 체결하는 등 다각적인 협력 체계를 구축한 노력 또한 높은 평가를 받았다. 용인특례시는 2022년 환경부로부터 환경 교육 도시로 지정받은 이후, 이듬해부터 전국 최초로 환경... "
"용인특례시, ESG혁신대상 수상…지속가능도시 비전 구체화",https://www.discoverynews.kr/news/articleView.html?idxno=1062446,"맺고 '원팀 탄소중립 프로젝트'를 운영하는 등 실효성 있는 거버넌스 체계를 구축한 점도 주목을 받았다. 교육 현장에서도 ESG 철학이 반영됐다. 시는 환경부로부터 환경교육도시로 지정된 이후, 전국 최초로 환경교육... "
"충남도, 온실가스 137만 톤 감축…탄소중립 목표 초과 달성",http://www.breaknews.com/1110632,2045 탄소중립녹색성장 기본계획의 추진 현황을 점검했다. 회의에는 김태흠 충남도지사를 비롯해 이정섭 전 환경부 차관 등 민·관 위원 70여 명이 참석해 정책 추진... 
기후 대응 위해… 서울엔 느티나무·제주는 동백나무,https://n.news.naver.com/mnews/article/023/0003900461?sid=102,"18일 본지가 환경부 ‘한국 기후변화 평가보고서 2020’, 산림청 ‘산림 분야 기후변화 적응 시행 계획’, 기상청 ‘2050 탄소 중립 대응 전략’ 등 정부 보고서를 종합해 기후변화에 따른 국내 생태계 변화와 현재 산림... "
"충남도, 지난해 온실가스 137만톤 감축…목표 105.8% 달성",https://www.kukinews.com/article/view/kuk202504180213,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 “충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을... "
"충남, 지난해 온실가스 배출량 137만톤 감축…목표 105.8% 초과 달성",https://n.news.naver.com/mnews/article/030/0003304838?sid=101,개혁 정책이 순항하고 있다. 도는 18일 도청 대회의실에서 제2기 충청남도 탄소중립 녹색성장위원회 2025년 정기회의를 개최했다. 이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관... 
"충남도, 온실가스 137만톤 감축…목표 105.8% 달성",http://www.sisanews24.co.kr/15593,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 “충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을... "
"대한민국 탄소중립 1위 충남도, &quot;온실가스 137만톤 감축&quot;…목표 105.8% 달...",https://www.gukjenews.com/news/articleView.html?idxno=3254067,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 &quot;충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을... "
"온실가스 137만t 감축…충남, 탄소중립 목표 ‘초과 달성’",https://cc.newdaily.co.kr/site/data/html/2025/04/18/2025041800413.html,"이날 회의에는 위원장인 김태흠 지사와 민간위원장 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도는 이날 의결된 안건과 위원 의견을 바탕으로, 더욱 구체적인 실행 계획을 마련해 탄소 중립 정책의... "
충남도 온실가스 137만톤 감축…목표 105.8% 달성,http://www.bzeronews.com/news/articleView.html?idxno=707941,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 &quot;충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을... "
"충남도, 137만톤 온실가스 감축 성과로 탄소중립 목표 초과 달성",http://www.newsprime.co.kr/news/article.html?no=684561,"회의에는 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관을 비롯한 70여 명의 위원과 도 관계... 도의 탄소중립 정책을 소개했다. 또한, &quot;충남은 정부보다 5년 빠른 2045년까지 탄소중립을 달성할 것&quot;이라고... "
"충남도, 지난해 137만톤 온실가스 감축…목표 105.8% 달성",https://www.newsfreezone.co.kr/news/articleView.html?idxno=621630,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 &quot;충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을... "
"충남도, 온실가스 137만톤 감축…목표 105.8% 달성",https://daily.hankooki.com/news/articleView.html?idxno=1205764,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 &quot;충남은 정부보다 5년 빠른 2045년까지 앞으로 20년 이내에 탄소중립을... "
"충남도, 온실가스 137만t 감축…목표 105.8% 달성",https://www.ccdailynews.com/news/articleView.html?idxno=2337981,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 &quot;충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을... "
"과천시청 직원, 환경부 주관 탄소중립 실천 캘리그림 공모전 대상 수상",https://www.viva100.com/article/20250418500836,환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인 참여를 이끌어내기 위해... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속적으로 추진하겠다.”라고 말했다. 이번... 
"충남도, 온실가스 137만톤 감축…목표 105.8% 달성",http://www.g-enews.com/ko-kr/news/article/news_all/202504181657256334edf69f862c_1/article.html,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 “충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을... "
"충남 지난해 온실가스 137만t 감축, 목표 초과 달성",https://n.news.naver.com/mnews/article/081/0003534774?sid=102,"자문, 환경부 컨설팅 등을 거쳤다. 도는 탈석탄 에너지 전환과 산업 재편 및 대체 에너지 확대, 발전 3사·에너지 4사와 RE100 협약 체결 등 탄소중립 정책의 차질 없는 추진 계획을 소개했다. 김태흠... "
"충남도, 온실가스 137만톤 감축…목표 105.8% 달성",https://n.news.naver.com/mnews/article/016/0002459526?sid=101,"이날 회의에는 위원장인 김태흠 지사와 민간위원장인 이정섭 전 환경부 차관, 위원, 도 관계 공무원 등... 도의 탄소중립 정책을 소개하며 “충남은 정부보다 5년 빠른 2045년까지, 앞으로 20년 이내에 탄소중립을... "
"과천시 직원, 탄소중립 실천 캘리그림 공모전 '환경부장관상' 수상",http://www.g-enews.com/ko-kr/news/article/news_all/202504181139312893e99a18c428_1/article.html,"18일 과천시에 따르면, 환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다”고 밝혔다. 공모전 수상... "
한우 메탄 배출량 더 정확히 산정 가능,https://www.chukkyung.co.kr/news/articleView.html?idxno=75583,"국가 온실가스 총배출량 산정, 감축량 평가, 탄소중립 정책 수립 등에 폭넓게 사용된다. 우리나라를 포함한... 국내에서는 국립축산과학원이 한우 장내 발효 메탄 배출계수 4종을 추가 개발했고, 환경부 산하... "
과천시 직원 '탄소중립 실천 캘리그림 공모전' 환경부장관상 수상,https://www.newspim.com/news/view/20250418000631,[사진=과천시] 시에 따르면 환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다&quot;라고 말했다. 대상 수상... 
"과천시 직원, 환경부 주관 탄소중립 실천 캘리그림 공모전 ‘대상’ 수...",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160285989949915,환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인 참여를 끌어내기 위해 이번... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다”라고 말했다. 공모전... 
"'우리 함께 탄소중립'…과천시, 환경부 공모전 대상 영예",https://n.news.naver.com/mnews/article/030/0003304753?sid=102,경기 과천시는 김미정 세무과 징수팀장이 환경부가 주관한 '2025 탄소중립 실천 캘리그림 공모전'에서 대상인... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속적으로 추진하겠다”고 말했다. 과천시는... 
"과천시 직원, 환경부 주관 탄소중립 실천 캘리그림 공모전 '대상' 수상",http://www.m-i.kr/news/articleView.html?idxno=1230165,환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인 참여를 끌어내기 위해 이번... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다&quot;라고 말했다. 공모전 수상... 
다시 고개 드는 기후에너지부 신설…실현 가능성은?,https://www.electimes.com/news/articleView.html?idxno=353607,"한 환경단체 관계자는 &quot;기후대응 정책이 환경부 단일 부처로는 한계가 있는 만큼, 에너지·산업·재정 정책까지 아우르는 기후에너지부거 신설돼야 한다&quot;면서 &quot;기후에너지부가 생겨나면 2040년 탄소중립 달성 목표... "
"과천시 징수팀장, 환경부 탄소중립 캘리그라피 공모전서 '대상'",https://n.news.naver.com/mnews/article/629/0000383193?sid=102,징수팀장이 환경부 주관 '2025 탄소중립 실천 캘리그림 공모전'에서 대상인 환경부장관상을 수상했다고 18일... 일상 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다&quot;고 말했다.
"과천시 직원, 환경부 주관 '2025 탄소중립 실천 캘리그림 공모전' 대상 ...",https://www.kmaeil.com/news/articleView.html?idxno=501950,환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인 참여를 끌어내기 위해 이번... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다&quot;라고 밝혔다. 공모전 수상... 
"과천시, 환경부 주관 탄소중립실천 캘리그림 공모전 '대상' 수상... 세무...",http://www.seoulwire.com/news/articleView.html?idxno=647642,환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인 참여를 끌어내기 위해 이번... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다&quot;라고 말했다. 공모전 수상... 
[18일 인천 계양구] 탄소중립 통한 기후환경 그린도시 조성 등,https://www.asiatime.co.kr/article/20250418500277,"대응하고, 탄소중립 실현을 위한 정책을 지역사회 전반에 확산해 지속 가능한 기후환경 그린도시 조성에... 구는 환경부 공모사업인 ‘기후위기 취약계층·지역 지원사업’에 2020년부터 6년 연속 선정돼 총 17억... "
"과천시청 김미정 팀장, 환경부 탄소중립 실천 캘리그림 ‘대상’ 수상",https://n.news.naver.com/mnews/article/081/0003534688?sid=100,환경부는 탄소중립 실천 메시지를 담은 콘텐츠를 통해 일상에서 국민의 자발적인 참여를 끌어내기 위해 이번... 속 탄소중립 실천 문화를 확산시키기 위한 정책과 캠페인을 지속 추진해 나가겠다”라고 말했다. 한편... 
"﻿실현가능한 2035 NDC 수립, 전문가 진단은?",https://www.energy-news.co.kr/news/articleView.html?idxno=212877,맡고 △송인준 환경부 기후전략과 서기관 △이상은 산업통상자원부 산업환경과장 △최재용 탄소중립녹색성장위원회 국제감축팀장 △이준성 에너지기술평가원 자원CCUS실장 △이헌석 에너지정의행동 정책위원이... 
법정에 선 ‘3816개의 기후’…“기후소송은 이대로 괜찮겠냐는 질문”...,https://n.news.naver.com/mnews/article/022/0004028785?sid=102,의견으로 탄소중립기본법 제8조 제1항와 관련해 “2031년부터 2049년까지의 탄소배출 감축 목표에 관해... 그 결과 지난해 12월 인권위 상임위원회에서 관련 안건을 의결했고 환경부 장관에게 관련 법 내 기후위기... 
"농촌진흥청 국립축산과학원, 한우 성별·성장단계 반영한 메탄 배출계수...",http://www.econonews.co.kr/news/articleView.html?idxno=384133,"평가, 탄소중립 정책 수립 등에 폭넓게 사용된다. 현재 대부분의 국가는 '기후변화에 관한 정부 간 협의체... 개발하고, 환경부 산하 온실가스종합정보센터의 검증을 거쳐 지난해 12월 국가 배출계수로 최종 등록했다.... "
창원시 탄소중립·녹색성장 기본계획 심의·의결,http://www.gnmaeil.com/news/articleView.html?idxno=561675,"경남도, 환경부에 최종 제출한다. 조명래 제2부시장은 &quot;이번 기본계획은 창원시의 탄소중립 실현을 위한 실행 가능한 목표와 계획을 담고 있으며, 향후 실효성 있는 정책 추진을 위해 지속적으로 점검하고 보완해... "
"계양구, 탄소중립 통한 미래 환경도시 구현",https://www.kmaeil.com/news/articleView.html?idxno=501875,다양한 정책을 병행해 주거지 및 산업단지의 대기질 개선에 기여하고 있다. 계양구는 환경부 공모사업인... &quot;며 &quot;계양구는 지역 환경문제 해결과 환경 가치 제고를 위한 탄소중립 정책을 지속적으로 추진할 계획이며... 
"인천 계양구, 기후환경 그린도시 조성…‘계양형 탄소중립 정책’ 3대 ...",https://n.news.naver.com/mnews/article/382/0001191822?sid=102,아울러 구는 환경부 공모사업인 ‘기후위기 취약계층·지역 지원사업’에 2020년부터 6년 연속 선정돼 총... 위한 탄소중립 정책을 지속적으로 추진할 계획이며 주민 여러분께서도 생활 속 온실가스 감축과 녹색생활... 
[세종25시] 정책은 멈췄지만 묘하게 분주한 관가…새정부 맞이 '촉각',https://www.newspim.com/news/view/20250417000617,각 부처 수장들이 정책 드라이브를 자제하면서 사실상 '소강상태'가 이어지고 있는 것입니다. 하지만 속을... 환경부에서도 '환경 규제 완화 vs 탄소중립 강화'가 집권 정당에 따라 정반대로 갈리는 상황이죠. 이 밖에도... 
